geography_code,geography_type,comparison,retailer_label,direct_state,justeat_state,channel_category
E01000467,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000468,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000469,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000470,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000471,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000472,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000473,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000474,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000475,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000476,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000477,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000478,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000479,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000480,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000481,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000483,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000484,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000485,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000486,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000487,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000488,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000489,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000490,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000491,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000492,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000493,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000494,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000495,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000497,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000498,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000499,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000501,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000502,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000503,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000504,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000505,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000506,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000507,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000508,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000509,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000510,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000511,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000512,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000513,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000514,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000515,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000516,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000517,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000518,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000519,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000520,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000521,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000522,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000523,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000524,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000525,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000526,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000527,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000528,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000530,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000531,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000532,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000533,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000534,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000535,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000536,lsoa,coop,Co-op,No,Yes,Just Eat only
E01000538,lsoa,coop,Co-op,No,Yes,Just Eat only
E01000539,lsoa,coop,Co-op,No,Yes,Just Eat only
E01000540,lsoa,coop,Co-op,No,Yes,Just Eat only
E01000541,lsoa,coop,Co-op,No,Yes,Just Eat only
E01000543,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000544,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000545,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000546,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000547,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000548,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000549,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000550,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000551,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000552,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000553,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000554,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000555,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000556,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000557,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000558,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000559,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000560,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000561,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000562,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000563,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000564,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000565,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000566,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000567,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000568,lsoa,coop,Co-op,No,Yes,Just Eat only
E01000569,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000570,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000571,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000572,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000573,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000574,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000575,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000576,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000577,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000578,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000579,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000580,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000581,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000582,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000583,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000584,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000585,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000586,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000587,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000589,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000590,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000591,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000592,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000593,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000594,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000595,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000596,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000599,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000601,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000602,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000603,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000604,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000605,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000606,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000607,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000608,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000609,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000610,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000611,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000612,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000613,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000615,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000616,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000617,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000618,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000619,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000620,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000621,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000622,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000623,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000624,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000625,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000626,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000627,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000628,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000629,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000630,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000631,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000632,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000633,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000634,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000636,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000637,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000638,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000639,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000640,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000641,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000642,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000643,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000644,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000645,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000646,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000647,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000648,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000649,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000650,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000651,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000652,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000653,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000654,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000655,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000656,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000657,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000658,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000659,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000661,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000662,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000663,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000664,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000665,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000666,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000667,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000668,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000669,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000670,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000671,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000672,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000673,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000674,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000676,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000677,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000678,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000679,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000680,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000681,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000682,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000683,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000684,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000685,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000686,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000687,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000688,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000689,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000690,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000691,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000692,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000693,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000694,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000695,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000696,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000697,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000698,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000699,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000700,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000701,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000702,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000703,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000704,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000705,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000706,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000707,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000708,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000709,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000710,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000711,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000712,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000713,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000714,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000715,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000716,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000717,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000718,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000719,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000720,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000721,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000722,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000723,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000724,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000725,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000726,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000727,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000728,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000729,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000730,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000731,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000732,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000733,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000734,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000735,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000736,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000737,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000738,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000739,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000741,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000742,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000743,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000744,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000745,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000746,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000747,lsoa,coop,Co-op,Yes,No,Direct only
E01000748,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000749,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000750,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000751,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000752,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000753,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000754,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000755,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000756,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000757,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000758,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000759,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000760,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000761,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000762,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000763,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000764,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000765,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000766,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000767,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000768,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000769,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000770,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000771,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000772,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000773,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000774,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000775,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000777,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000778,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000779,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000780,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000781,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000782,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000783,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000784,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000785,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000786,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000787,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000788,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000789,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000790,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000791,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000792,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000793,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000794,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000795,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000796,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000797,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000798,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000799,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000800,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000801,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000802,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000803,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000804,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000805,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000806,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000807,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000808,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000809,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000810,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000811,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000812,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000813,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000814,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000815,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000816,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000818,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000819,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000820,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000822,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000823,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000824,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000825,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000826,lsoa,coop,Co-op,No,Yes,Just Eat only
E01000827,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000828,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000829,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000830,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000831,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000832,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000833,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000834,lsoa,coop,Co-op,No,Yes,Just Eat only
E01000835,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000836,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000837,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000838,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000839,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000840,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000841,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000842,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000843,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000844,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000845,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000846,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000847,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000848,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000849,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000850,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000851,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000853,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000855,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000856,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000857,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000858,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000859,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000860,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000861,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000862,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000863,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000866,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000867,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000868,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000869,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000870,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000871,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000872,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000873,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000874,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000875,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000876,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000877,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000878,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000879,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000880,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000881,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000882,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000883,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000884,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000885,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000886,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000887,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000888,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000889,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000890,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000891,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000892,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000893,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000894,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000895,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000896,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000897,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000898,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000899,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000900,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000901,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000902,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000903,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000904,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000905,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000906,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000907,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000908,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000909,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000910,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000911,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000912,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000913,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000914,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000915,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000916,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000917,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000918,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000919,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000920,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000921,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000922,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000923,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000924,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000925,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000926,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000927,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000928,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000929,lsoa,coop,Co-op,No,Yes,Just Eat only
E01000930,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000931,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000932,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000933,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000934,lsoa,coop,Co-op,No,Yes,Just Eat only
E01000935,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000937,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000938,lsoa,coop,Co-op,Yes,Yes,Both channels
E01000939,lsoa,coop,Co-op,Yes,Yes,Both channels
